"acceptance_rate","act_avg","act_range","business_rep_score","city","control","cost_after_aid","engineering_rep_score","enrollment","hs_gpa_avg","id","is_public","is_ranked","is_tied","name","pct_receiving_aid","profile_url","rank_display","rank_numeric","ranking_year","region","sat_avg","sat_range","school_type","source","state","tuition","url_name","zip"
"53",,,,"Albany","private",,,"533","3.5","2885","false","false","false","Albany College of Pharmacy and Health Sciences",,"https://www.usnews.com/best-colleges/albany-college-of-pharmacy-and-health-sciences","Unranked","-2","2026",,,,"health","usnews.com","NY","42325","albany-college-of-pharmacy-and-health-sciences","12208"
"100",,,,"San Juan","private",,,"763",,"10724","false","false","false","Albizu University",,"https://www.usnews.com/best-colleges/albizu-university","Unranked","-2","2026",,,,"health","usnews.com","PR","8505","albizu-university","00902"
"76",,,,"Miami","private",,,"226",,"667083","false","false","false","Albizu University--Miami",,"https://www.usnews.com/best-colleges/albizu-university-miami","Unranked","-2","2026",,,,"national-universities","usnews.com","FL","13818","albizu-university-miami",
,,,,"Waterloo","private",,,"279",,"30691","false","false","false","Allen College",,"https://www.usnews.com/best-colleges/allen-college","Unranked","-2","2026",,,,"health","usnews.com","IA",,"allen-college","50703"
,,,,"San Diego","proprietary",,,"355",,"1158","false","false","false","Alliant University",,"https://www.usnews.com/best-colleges/alliant-university","Unranked","-2","2026",,,,"national-universities","usnews.com","CA","14304","alliant-university","92131"
"50",,,,"Signal Hill","proprietary",,,"364",,"667080","false","false","false","American University of Health Sciences",,"https://www.usnews.com/best-colleges/american-university-of-health-sciences","Unranked","-2","2026",,,,"health","usnews.com","CA","24575","american-university-of-health-sciences",
,,,,,"private",,,"4915",,"325302","false","false","false","Ana G. Mendez University",,"https://www.usnews.com/best-colleges/ana-g-mendez-university","Unranked","-2","2026",,,,"special-focus","usnews.com","PR","13575","ana-g-mendez-university",
,,,,"Lancaster","public",,,"12937",,"667028","true","false","false","Antelope Valley College",,"https://www.usnews.com/best-colleges/antelope-valley-college","Unranked","-2","2026","west",,,"regional-colleges-west","usnews.com","CA","9548","antelope-valley-college","93536"
"78",,,,"Bradley","private",,,"215",,"7544","false","false","false","Appalachian Bible College",,"https://www.usnews.com/best-colleges/appalachian-bible-college","Unranked","-2","2026",,,,"faith","usnews.com","WV","18760","appalachian-bible-college","25818"
"100",,,,"Las Vegas","proprietary",,,"1185",,"759284","false","false","false","Arizona College of Nursing--Las Vegas",,"https://www.usnews.com/best-colleges/arizona-college-of-nursing-las-vegas","Unranked","-2","2026",,,,"health","usnews.com","NV","23531","arizona-college-of-nursing-las-vegas",
"100",,,,"Tempe","proprietary",,,"1246",,"811518","false","false","false","Arizona College of Nursing--Tempe",,"https://www.usnews.com/best-colleges/arizona-college-of-nursing-tempe","Unranked","-2","2026",,,,"health","usnews.com","AZ","26091","arizona-college-of-nursing-tempe",
"34",,,,"Cincinnati","private",,,"207","3","3011","false","false","false","Art Academy of Cincinnati",,"https://www.usnews.com/best-colleges/art-academy-of-cincinnati","Unranked","-2","2026",,,,"specialty-arts","usnews.com","OH",,"art-academy-of-cincinnati","45202"
,,,,"Phoenix","proprietary",,,"2398",,"891422","false","false","false","Aspen University",,"https://www.usnews.com/best-colleges/aspen-university","Unranked","-2","2026",,,,"health","usnews.com","AZ","6870","aspen-university",
,,,,"Manati","private",,,"545",,"547652","false","false","false","Atenas University Dr. María Luisa Hernández",,"https://www.usnews.com/best-colleges/atenas-university-dr-maría-luisa-hernández","Unranked","-2","2026",,,,"health","usnews.com","PR","8954","atenas-university-dr-maría-luisa-hernández",
,,,,"Atlanta","public",,,"1551",,"666963","true","false","false","Atlanta Metropolitan State College",,"https://www.usnews.com/best-colleges/atlanta-metropolitan-state-college","Unranked","-2","2026","south",,,"regional-colleges-south","usnews.com","GA","10400","atlanta-metropolitan-state-college","30310"
"46",,,,"Canton","private",,,"241",,"667081","false","false","false","Aultman College of Nursing and Health Sciences",,"https://www.usnews.com/best-colleges/aultman-college-of-nursing-and-health-sciences","Unranked","-2","2026",,,,"health","usnews.com","OH","20230","aultman-college-of-nursing-and-health-sciences",
,,,,,"public",,,"35600",,"334336","true","false","false","Austin Community College District",,"https://www.usnews.com/best-colleges/austin-community-college-district","Unranked","-2","2026","west",,,"regional-colleges-west","usnews.com","TX","10590","austin-community-college-district",
"17",,,"3.6","Babson Park","private",,,"2793",,"2121","false","false","false","Babson College",,"https://www.usnews.com/best-colleges/babson-college","Unranked","-2","2026",,,,"specialty-business","usnews.com","MA","58560","babson-college","02457"
,,,,"Bakersfield","public",,,"30410",,"667029","true","false","false","Bakersfield College",,"https://www.usnews.com/best-colleges/bakersfield-college","Unranked","-2","2026","west",,,"regional-colleges-west","usnews.com","CA","11300","bakersfield-college","93305"
,,,,"Springfield","private",,,"342",,"13208","false","false","false","Baptist Bible College",,"https://www.usnews.com/best-colleges/baptist-bible-college","Unranked","-2","2026",,,,"faith","usnews.com","MO","16950","baptist-bible-college","65803"
"82",,,,"Memphis","private",,,"733",,"34403","false","false","false","Baptist Health Sciences University",,"https://www.usnews.com/best-colleges/baptist-health-sciences-university","Unranked","-2","2026",,,,"health","usnews.com","TN","13796","baptist-health-sciences-university","38104"
,,,,,"public",,,"577",,"326949","true","false","false","Bay Mills Community College",,"https://www.usnews.com/best-colleges/bay-mills-community-college","Unranked","-2","2026",,,,"tribal","usnews.com","MI","3480","bay-mills-community-college",
,,,,"Bellevue","public",,,"11472",,"3769","true","false","false","Bellevue College",,"https://www.usnews.com/best-colleges/bellevue-college","Unranked","-2","2026","west",,,"regional-colleges-west","usnews.com","WA","10502","bellevue-college","98007"
"97",,,,"Green Bay","private",,,"612",,"6639","false","false","false","Bellin College",,"https://www.usnews.com/best-colleges/bellin-college","Unranked","-2","2026",,,,"health","usnews.com","WI","30952","bellin-college","54305"
,,,,"Bellingham","public",,,"1850",,"667030","true","false","false","Bellingham Technical College",,"https://www.usnews.com/best-colleges/bellingham-technical-college","Unranked","-2","2026","west",,,"regional-colleges-west","usnews.com","WA","5809","bellingham-technical-college","98225"
,,,,"Quincy","private",,,"185",,"6214","false","false","false","Blessing-Rieman College of Nursing and Health Sciences",,"https://www.usnews.com/best-colleges/blessingrieman-college-of-nursing-and-health-sciences","Unranked","-2","2026",,,,"health","usnews.com","IL",,"blessingrieman-college-of-nursing-and-health-sciences","62305"
,,,,"Richmond","private",,,"527",,"635850","false","false","false","Bon Secours Memorial College of Nursing",,"https://www.usnews.com/best-colleges/bon-secours-memorial-college-of-nursing","Unranked","-2","2026",,,,"health","usnews.com","VA",,"bon-secours-memorial-college-of-nursing",
,,,,"Boston","private",,,"306",,"3966","false","false","false","Boston Architectural College",,"https://www.usnews.com/best-colleges/boston-architectural-college","Unranked","-2","2026",,,,"specialty-arts","usnews.com","MA","27470","boston-architectural-college","02115"
,,,,"Lake Jackson","public",,,"4100",,"7287","true","false","false","Brazosport College",,"https://www.usnews.com/best-colleges/brazosport-college","Unranked","-2","2026","west",,,"regional-colleges-west","usnews.com","TX","4711","brazosport-college","77566"
,,,,"Albuquerque","proprietary",,,"492",,"689047","false","false","false","Brookline College--Albuquerque",,"https://www.usnews.com/best-colleges/brookline-college-albuquerque","Unranked","-2","2026",,,,"health","usnews.com","NM",,"brookline-college-albuquerque",
,,,,"Phoenix","proprietary",,,"714",,"508128","false","false","false","Brookline College-Phoenix",,"https://www.usnews.com/best-colleges/brookline-collegephoenix","Unranked","-2","2026",,,,"health","usnews.com","AZ",,"brookline-collegephoenix",
,,,,"Fort Lauderdale","public",,,"29140",,"666949","true","false","false","Broward College",,"https://www.usnews.com/best-colleges/broward-college","Unranked","-2","2026","south",,,"regional-colleges-south","usnews.com","FL","8952","broward-college","33301"
"67",,,,"Lincoln","private",,,"610",,"667082","false","false","false","Bryan College of Health Sciences",,"https://www.usnews.com/best-colleges/bryan-college-of-health-sciences","Unranked","-2","2026",,,,"health","usnews.com","NE","20640","bryan-college-of-health-sciences",
,,,,,"private",,,"224",,"696045","false","false","false","Bryant & Stratton College -- Albany",,"https://www.usnews.com/best-colleges/bryant--stratton-college---albany","Unranked","-2","2026","north",,,"regional-colleges-north","usnews.com","NY","18374","bryant--stratton-college---albany",
,,,,,"private",,,"1840",,"229825","false","false","false","Bryant & Stratton College -- Buffalo",,"https://www.usnews.com/best-colleges/bryant--stratton-college---buffalo","Unranked","-2","2026","north",,,"regional-colleges-north","usnews.com","NY","18910","bryant--stratton-college---buffalo",
,,,,,"private",,,"471",,"283811","false","false","false","Bryant & Stratton College -- Syracuse",,"https://www.usnews.com/best-colleges/bryant--stratton-college---syracuse","Unranked","-2","2026","north",,,"regional-colleges-north","usnews.com","NY","18768","bryant--stratton-college---syracuse",
,,,,,"private",,,"1339",,"992952","false","false","false","Bryant & Stratton College -- Virginia Beach",,"https://www.usnews.com/best-colleges/bryant--stratton-college---virginia-beach","Unranked","-2","2026","south",,,"regional-colleges-south","usnews.com","VA","18489","bryant--stratton-college---virginia-beach",
,,,,,"proprietary",,,"952",,"761530","false","false","false","Bryant & Stratton College--Wauwatosa",,"https://www.usnews.com/best-colleges/bryant--stratton-college-wauwatosa","Unranked","-2","2026","midwest",,,"regional-colleges-midwest","usnews.com","WI","20288","bryant--stratton-college-wauwatosa",
"23",,,,"Concord","private",,,"661",,"6477","false","false","false","Cabarrus College of Health Sciences",,"https://www.usnews.com/best-colleges/cabarrus-college-of-health-sciences","Unranked","-2","2026",,,,"health","usnews.com","NC","16550","cabarrus-college-of-health-sciences","28025"
"91",,,,"San Francisco","private",,,"1004","3.4","1127","false","false","false","California College of the Arts",,"https://www.usnews.com/best-colleges/california-college-of-the-arts","Unranked","-2","2026",,,,"specialty-arts","usnews.com","CA","61764","california-college-of-the-arts","94107"
,,,,"Cambridge","private",,,"717",,"21829","false","false","false","Cambridge College",,"https://www.usnews.com/best-colleges/cambridge-college","Unranked","-2","2026","north",,,"regional-universities-north","usnews.com","MA","18378","cambridge-college","02138"
"60",,,,,"public",,,"410",,"555295","true","false","false","Carolinas College of Health Sciences",,"https://www.usnews.com/best-colleges/carolinas-college-of-health-sciences","Unranked","-2","2026",,,,"health","usnews.com","NC","18882","carolinas-college-of-health-sciences",
,,,,"Bothell","public",,,"2013",,"667031","true","false","false","Cascadia College",,"https://www.usnews.com/best-colleges/cascadia-college","Unranked","-2","2026","west",,,"regional-colleges-west","usnews.com","WA","11296","cascadia-college","98011"
